exam_type,year,college_code,college_name,category,branch_code,branch_full_name,closing_rank
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Bran,Branch_8,96497
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bran,Branch_8,44244
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bran,Branch_8,106796
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_8,53019
COMEDK,2025,E065,"KLE Technological University, Belagavi Campus. Formerly known as KLE Dr. M.S. Sheshgiri College of Engineering and",GM,Bran,Branch_8,67577
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_8,40176
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bran,Branch_8,13038
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bran,Branch_8,76609
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,Bran,Branch_8,84163
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bran,Branch_8,62003
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,Bran,Branch_8,111127
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bran,Branch_8,99127
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bran,Branch_8,47626
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bran,Branch_8,68362
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bran,Branch_8,98771
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_8,65128
COMEDK,2025,E059,"Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga",GM,Bran,Branch_8,103564
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,GM,Bran,Branch_8,81346
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Bran,Branch_8,68426
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_8,45412
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_8,83820
COMEDK,2025,E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Bran,Branch_8,105541
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bran,Branch_8,20599
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bran,Branch_8,77467
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bran,Branch_8,110094
COMEDK,2025,E147,Vidyavardhaka College of Engineering,GM,Bran,Branch_8,110523
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,Bran,Branch_8,52607
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",GM,Bran,Branch_8,89912
COMEDK,2025,E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,Bran,Branch_8,72815
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",GM,Bran,Branch_8,55444
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bran,Branch_8,102189
COMEDK,2025,E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,Bran,Branch_9,66371
COMEDK,2025,E005,"Akash Institute of Engineering and Technology- Devanahalli, Bengaluru Rural",GM,Bran,Branch_9,84459
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bran,Branch_9,110976
COMEDK,2025,E011,"APS College of Engineering-Kanakapura Road, Bengaluru",GM,Bran,Branch_9,56624
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,Bran,Branch_9,26892
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",KKR,Bran,Branch_9,50674
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,GM,Bran,Branch_9,54107
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,KKR,Bran,Branch_9,69830
COMEDK,2025,E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,Bran,Branch_9,86990
COMEDK,2025,E046,East Point College of Engineering and Technology,GM,Bran,Branch_9,99416
COMEDK,2025,E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,Bran,Branch_9,64384
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bran,Branch_9,94669
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,Bran,Branch_9,80161
COMEDK,2025,E053,Gopalan College of Engineering And Management,GM,Bran,Branch_9,110929
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,GM,Bran,Branch_9,56718
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,KKR,Bran,Branch_9,85204
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bran,Branch_9,68273
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,Bran,Branch_9,90991
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,GM,Bran,Branch_9,16101
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,KKR,Bran,Branch_9,24850
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,Bran,Branch_9,96545
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",GM,Bran,Branch_9,76775
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Bran,Branch_9,43970
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",KKR,Bran,Branch_9,100293
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_9,2098
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_9,11499
COMEDK,2025,E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Bran,Branch_9,98718
COMEDK,2025,E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,Bran,Branch_9,88213
COMEDK,2025,E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,Bran,Branch_9,86203
COMEDK,2025,E084,"Nagarjuna College of Engineering And Technology- Devanahalli, Bengaluru",GM,Bran,Branch_9,110636
COMEDK,2025,E085,"The National Institute of Engineering North Campus- Koorgalli, Mysuru",GM,Bran,Branch_9,25039
COMEDK,2025,E085,"The National Institute of Engineering North Campus- Koorgalli, Mysuru",KKR,Bran,Branch_9,29233
COMEDK,2025,E089,"P.E.S.College of Engineering, Mandya",GM,Bran,Branch_9,33228
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bran,Branch_9,975
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bran,Branch_9,2388
COMEDK,2025,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bran,Branch_9,46906
COMEDK,2025,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,Bran,Branch_9,58192
COMEDK,2025,E108,"SJC Institute of Technology-BB Road, Chikkaballapur",GM,Bran,Branch_9,91872
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,Bran,Branch_9,83348
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,Bran,Branch_9,110575
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,Bran,Branch_9,20772
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,Bran,Branch_9,27910
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology-Laxmeswar, Gadag",GM,Bran,Branch_9,85586
COMEDK,2025,E147,Vidyavardhaka College of Engineering,GM,Bran,Branch_9,80591
COMEDK,2025,E147,Vidyavardhaka College of Engineering,KKR,Bran,Branch_9,95881
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,Bran,Branch_9,86632
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus- Kundana, Bengaluru",GM,Bran,Branch_9,78588
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,Bran,Branch_9,42895
COMEDK,2025,E173,"Presidency University-Yelahanka, Bengaluru",GM,Bran,Branch_9,69049
COMEDK,2025,E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bran,Branch_9,69153
COMEDK,2025,E187,"CMR University-Bagalur-Chagalatti, Bengaluru",KKR,Bran,Branch_9,92917
COMEDK,2025,E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,Bran,Branch_9,24673
COMEDK,2025,E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",KKR,Bran,Branch_9,33761
COMEDK,2025,E005,"Akash Institute of Engineering and Technology- Devanahalli, Bengaluru Rural",GM,Bran,Branch_9,104762
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,GM,Bran,Branch_9,70639
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_9,9105
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bran,Branch_9,21259
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_9,2845
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_9,16304
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bran,Branch_9,1091
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bran,Branch_9,3368
COMEDK,2025,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bran,Branch_9,50778
COMEDK,2025,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,Bran,Branch_9,69057
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,Bran,Branch_9,101019
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,Bran,Branch_9,96196
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",GM,Bran,Branch_9,104802
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,Bran,Branch_9,56380
COMEDK,2025,E173,"Presidency University-Yelahanka, Bengaluru",GM,Bran,Branch_9,69316
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_9,46626
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bran,Branch_9,17533
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bran,Branch_9,49268
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bran,Branch_9,41382
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bran,Branch_9,70401
COMEDK,2025,E036,"Chanakya University-Devanahalli, Bengaluru Rural",GM,Bran,Branch_9,95562
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,Bran,Branch_9,55985
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,Bran,Branch_10,73602
